City,Raid Location,Friendly Name,Longitude,Latitude,Map Link
Crossroads,Hilaire Park,Hilaire Park (Entrance),47.615103,-122.129232,"https://www.google.com/maps/dir/?api=1&destination=47.615103,-122.1292320"
Crossroads,Cross of Christ Lutheran Church,Cross of Christ Lutheran Church,47.61394,-122.133089,"https://www.google.com/maps/dir/?api=1&destination=47.613940,-122.1330890"
Lake Hills,Lake to Lake Trail Marker North,Lake to Lake Trail Marker North,47.608007,-122.138162,"https://www.google.com/maps/dir/?api=1&destination=47.608007,-122.1381620"
Lake Hills,St. Louise De Marillac Catholic Church,St. Louise De Marillac Catholic Church,47.60848,-122.132377,"https://www.google.com/maps/dir/?api=1&destination=47.608480,-122.1323770"
Lake Hills,Keep Wildlife Wild,Larsen Lake Blueberry Farm,47.605443,-122.137446,"https://www.google.com/maps/dir/?api=1&destination=47.605443,-122.1374460"
Lake Hills,Evergreen Park Dog Stop,Evergreen Park Dog Stop,47.603728,-122.128443,"https://www.google.com/maps/dir/?api=1&destination=47.603728,-122.1284430"
Lake Hills,Weowna Park Trail Stairway Marker,Weowna Park (Trail Stairway),47.60261,-122.114019,"https://www.google.com/maps/dir/?api=1&destination=47.602610,-122.1140190"
Lake Hills,The Club,Boys and Girls Club,47.602973,-122.136574,"https://www.google.com/maps/dir/?api=1&destination=47.602973,-122.1365740"
Lake Hills,Blueberry Farmers at the Blueberry Bus Stop,Blueberry Bus Stop,47.602901,-122.136043,"https://www.google.com/maps/dir/?api=1&destination=47.602901,-122.1360430"
Lake Hills,Little League Federal Field,Little League Federal Field,47.601973,-122.137917,"https://www.google.com/maps/dir/?api=1&destination=47.601973,-122.1379170"
Lake Hills,"Lake to Lake Trailhead, 151st Ave Entrance",Lake to Lake Trailhead (151st),47.59881,-122.137003,"https://www.google.com/maps/dir/?api=1&destination=47.598810,-122.1370030"
Lake Hills,Bellevue Demonstration Garden,Bellevue Demonstration Garden,47.597158,-122.133281,"https://www.google.com/maps/dir/?api=1&destination=47.597158,-122.1332810"
Lake Hills,Nature Does Nothing Uselessly,Nature Does Nothing Uselessly,47.596921,-122.13359,"https://www.google.com/maps/dir/?api=1&destination=47.596921,-122.1335900"
Lake Hills,Lake Hills Park,Lake Hills Park,47.599626,-122.12107,"https://www.google.com/maps/dir/?api=1&destination=47.599626,-122.1210700"
Lake Hills,"Ducks And Dogs, The Rules Of Lake Hills Park",Lake Hills Park Rules,47.5976,-122.123532,"https://www.google.com/maps/dir/?api=1&destination=47.597600,-122.1235320"
Lake Hills,Robinsglen Nature Park,Robinsglen Nature Park,47.596512,-122.121239,"https://www.google.com/maps/dir/?api=1&destination=47.596512,-122.1212390"
Lake Hills,Welcome To Phantom Lake!,Phantom Lake,47.592393,-122.130937,"https://www.google.com/maps/dir/?api=1&destination=47.592393,-122.1309370"
Lake Hills,Trail System Sign,Weowna Park (Trail System Sign),47.596658,-122.115468,"https://www.google.com/maps/dir/?api=1&destination=47.596658,-122.1154680"
Lake Hills,Lake To Lake Trail Sign,Lake To Lake Trail Sign,47.595704,-122.1154,"https://www.google.com/maps/dir/?api=1&destination=47.595704,-122.1154000"
Lake Hills,Trees Wanted Dead or Alive,Weowna Park (Trees Wanted),47.593918,-122.115547,"https://www.google.com/maps/dir/?api=1&destination=47.593918,-122.1155470"
Lake Hills,West Lake Sammamish Lion,West Lake Sammamish Lion,47.595314,-122.111383,"https://www.google.com/maps/dir/?api=1&destination=47.595314,-122.1113830"
Lake Hills,Lake To Lake Trail,Lake To Lake Trail (26th Street),47.589022,-122.117032,"https://www.google.com/maps/dir/?api=1&destination=47.589022,-122.1170320"
Lake Hills,City of Bellevue Trail System Marker (24th),Bellevue Trail System Marker (24th),47.588855,-122.122642,"https://www.google.com/maps/dir/?api=1&destination=47.588855,-122.1226420"
Lake Hills,Spiritridge and Phantom Lake Trailhead,Spiritridge and Phantom Lake Trailhead,47.588893,-122.125897,"https://www.google.com/maps/dir/?api=1&destination=47.588893,-122.1258970"
Lake Hills,Bellevue Trail Post,Bellevue Airfield Park,47.586778,-122.128403,"https://www.google.com/maps/dir/?api=1&destination=47.586778,-122.1284030"
Lake Hills,Forty One Point Five Park,Forty One Point Five Park,47.573847,-122.111206,"https://www.google.com/maps/dir/?api=1&destination=47.573847,-122.1112060"
Lake Hills,Vasa Park Fountain,Vasa Park (Fountain),47.576751,-122.112869,"https://www.google.com/maps/dir/?api=1&destination=47.576751,-122.1128690"
Lake Hills,Vasa Park Reunion Building,Vasa Park (Reunion Building),47.576745,-122.114125,"https://www.google.com/maps/dir/?api=1&destination=47.576745,-122.1141250"
Lake Hills,Spiritridge Park Rock,Spiritridge Park Rock,47.58096,-122.128001,"https://www.google.com/maps/dir/?api=1&destination=47.580960,-122.1280010"
Lake Hills,Blue Bowl Fountain,Blue Bowl Fountain,47.580815,-122.133746,"https://www.google.com/maps/dir/?api=1&destination=47.580815,-122.1337460"
Lake Hills,City of Bellevue Trail System Marker (156th),Bellevue Trail System Marker (156th),47.585358,-122.132417,"https://www.google.com/maps/dir/?api=1&destination=47.585358,-122.1324170"
Lake Hills,Robinswood Tennis Center,Robinswood Park (Tennis Center),47.588971,-122.138011,"https://www.google.com/maps/dir/?api=1&destination=47.588971,-122.1380110"
Lake Hills,"""The Dogs Know"" Amelia Gray Memorial Bench",Robinswood Park (Bench),47.587637,-122.138615,"https://www.google.com/maps/dir/?api=1&destination=47.587637,-122.1386150"
Lake Hills,Robinswood Dog Park,Robinswood Park (Dog Park),47.587905,-122.14243,"https://www.google.com/maps/dir/?api=1&destination=47.587905,-122.1424300"
Lake Hills,Robinswood Park Trail Entrance,Robinswood Park (Trail),47.586816,-122.142353,"https://www.google.com/maps/dir/?api=1&destination=47.586816,-122.1423530"
Lake Hills,The Church Of Jesus Christ Of Latter-Day Saints (Lake Hills),LDS (Lake Hills),47.584283,-122.141151,"https://www.google.com/maps/dir/?api=1&destination=47.584283,-122.1411510"
Lake Hills,Pergola,Sunset Village (Pergola),47.581765,-122.14024,"https://www.google.com/maps/dir/?api=1&destination=47.581765,-122.1402400"
Lake Hills,Lil Jon Restaurant,Sunset Village (Lil Jon Restaurant),47.581852,-122.138912,"https://www.google.com/maps/dir/?api=1&destination=47.581852,-122.1389120"
Overlake,Electric Blue Tower of Power,Electric Blue Tower of Power,47.630915,-122.1346100,"https://www.google.com/maps/dir/?api=1&destination=47.630915,-122.1346100"
Overlake,Giant Leaves,Giant Leaves,47.632664,-122.1362880,"https://www.google.com/maps/dir/?api=1&destination=47.632664,-122.1362880"
Overlake,Qdoba Mural,Qdoba Mural,47.631969,-122.1382990,"https://www.google.com/maps/dir/?api=1&destination=47.631969,-122.1382990"
Overlake,Brown Bear Car Wash Bel-Red,Brown Bear Car Wash Bel-Red,47.628316,-122.1363500,"https://www.google.com/maps/dir/?api=1&destination=47.628316,-122.1363500"
Overlake,Highland Covenant Church,Highland Covenant Church,47.627729,-122.1381680,"https://www.google.com/maps/dir/?api=1&destination=47.627729,-122.1381680"
Overlake,Starbucks (Overlake),Starbucks (Overlake),47.628162,-122.1411100,"https://www.google.com/maps/dir/?api=1&destination=47.628162,-122.1411100"
Overlake,Overlake Black Bears,Overlake Black Bears,47.631661,-122.1433360,"https://www.google.com/maps/dir/?api=1&destination=47.631661,-122.1433360"
Overlake,Commissioner's Waterway,Commissioner's Waterway,47.626196,-122.1434900,"https://www.google.com/maps/dir/?api=1&destination=47.626196,-122.1434900"
Overlake,Bellevue Totem,Bellevue Totem,47.629342,-122.1473680,"https://www.google.com/maps/dir/?api=1&destination=47.629342,-122.1473680"
Overlake,Brown Bear,Brown Bear,47.616887,-122.1428960,"https://www.google.com/maps/dir/?api=1&destination=47.616887,-122.1428960"
Redmond,Prescott Community Park,Prescott Community Park,47.708327,-122.1182800,"https://www.google.com/maps/dir/?api=1&destination=47.708327,-122.1182800"
Redmond,Washington Cathedral,Washington Cathedral,47.709688,-122.1313500,"https://www.google.com/maps/dir/?api=1&destination=47.709688,-122.1313500"
Overlake,Salmon Woman and Raven,Salmon Woman and Raven,47.625192,-122.1505380,"https://www.google.com/maps/dir/?api=1&destination=47.625192,-122.1505380"
Overlake,Lake Sammamish Foursquare Church,Foursquare Church,47.617415,-122.1464740,"https://www.google.com/maps/dir/?api=1&destination=47.617415,-122.1464740"
Overlake,Leaf Seat,Leaf Seat,47.616016,-122.1535190,"https://www.google.com/maps/dir/?api=1&destination=47.616016,-122.1535190"
Overlake,Islamic Center of the Eastside,Islamic Center of the Eastside,47.610085,-122.1440990,"https://www.google.com/maps/dir/?api=1&destination=47.610085,-122.1440990"
Lake Hills,Enhancing the Wetland Home for Wildlife,Enhancing the Wetland Home for Wildlife,47.606089,-122.1442030,"https://www.google.com/maps/dir/?api=1&destination=47.606089,-122.1442030"
Lake Hills,Lake To Lake Boardwalk Bog,Lake To Lake Boardwalk Bog,47.606750,-122.1455360,"https://www.google.com/maps/dir/?api=1&destination=47.606750,-122.1455360"
Lake Hills,Lake to Lake Trail,Lake to Lake Trail,47.606702,-122.1468410,"https://www.google.com/maps/dir/?api=1&destination=47.606702,-122.1468410"
Lake Hills,Bellevue Seventh Day Adventist Church,Bellevue Seventh Day Adventist Church,47.610102,-122.1542130,"https://www.google.com/maps/dir/?api=1&destination=47.610102,-122.1542130"
Lake Hills,Lakt to Lake Trail Marker,Lakt to Lake Trail Marker,47.606764,-122.1536030,"https://www.google.com/maps/dir/?api=1&destination=47.606764,-122.1536030"
Lake Hills,The Ridgedale Apartment Homes,The Ridgedale Apartment Homes,47.604362,-122.1533280,"https://www.google.com/maps/dir/?api=1&destination=47.604362,-122.1533280"
Lake Hills,Watching Washington,Watching Washington,47.600058,-122.1476750,"https://www.google.com/maps/dir/?api=1&destination=47.600058,-122.1476750"
Lake Hills,Sunset Hills Memorial Park North Entrance,Sunset Hills Memorial Park North Entrance,47.599717,-122.1528310,"https://www.google.com/maps/dir/?api=1&destination=47.599717,-122.1528310"
Lake Hills,Church Of Christ Lake Hills,Church Of Christ Lake Hills,47.597962,-122.1506150,"https://www.google.com/maps/dir/?api=1&destination=47.597962,-122.1506150"
Lake Hills,Starbucks (Lake Hills),Starbucks (Lake Hills),47.596722,-122.1487740,"https://www.google.com/maps/dir/?api=1&destination=47.596722,-122.1487740"
Lake Hills,Sunset Hills Memorial Park,Sunset Hills Memorial Park,47.596132,-122.1504920,"https://www.google.com/maps/dir/?api=1&destination=47.596132,-122.1504920"
Lake Hills,Bellevue College Fountain,Bellevue College Fountain,47.584392,-122.1495150,"https://www.google.com/maps/dir/?api=1&destination=47.584392,-122.1495150"
Lake Hills,The Other Woman,The Other Woman,47.583665,-122.1497270,"https://www.google.com/maps/dir/?api=1&destination=47.583665,-122.1497270"
Lake Hills,Sunset Park,Sunset Park,47.587397,-122.1554420,"https://www.google.com/maps/dir/?api=1&destination=47.587397,-122.1554420"
Lake Hills,Balance of Order,Balance of Order,47.580375,-122.1522270,"https://www.google.com/maps/dir/?api=1&destination=47.580375,-122.1522270"
Lake Hills,Freeway Fish,Freeway Fish,47.579568,-122.1516140,"https://www.google.com/maps/dir/?api=1&destination=47.579568,-122.1516140"
Bellevue,NE 8th Art Wall: Easton Court,NE 8th Art Wall: Easton Court,47.616998,-122.1560610,"https://www.google.com/maps/dir/?api=1&destination=47.616998,-122.1560610"
Bellevue,MOX Boarding House,MOX Boarding House,47.622703,-122.1625050,"https://www.google.com/maps/dir/?api=1&destination=47.622703,-122.1625050"
Bellevue,Magic Chandelier,Magic Chandelier,47.622632,-122.1628060,"https://www.google.com/maps/dir/?api=1&destination=47.622632,-122.1628060"
Bellevue,Tennis Academy,Tennis Academy,47.623745,-122.1642630,"https://www.google.com/maps/dir/?api=1&destination=47.623745,-122.1642630"
Bellevue,Bellevue Fire Station,Bellevue Fire Station,47.626079,-122.1639110,"https://www.google.com/maps/dir/?api=1&destination=47.626079,-122.1639110"
Bellevue,Stories of Autism,Stories of Autism,47.629091,-122.1662470,"https://www.google.com/maps/dir/?api=1&destination=47.629091,-122.1662470"
Bellevue,Satellite Antenna,Satellite Antenna,47.628635,-122.1706420,"https://www.google.com/maps/dir/?api=1&destination=47.628635,-122.1706420"
Bellevue,NE 8th Art Wall: Brookwood,NE 8th Art Wall: Brookwood,47.617139,-122.1677690,"https://www.google.com/maps/dir/?api=1&destination=47.617139,-122.1677690"
Bellevue,KA-BOOM,KA-BOOM,47.620044,-122.1734860,"https://www.google.com/maps/dir/?api=1&destination=47.620044,-122.1734860"
Bellevue,Sculpted Stump,Sculpted Stump,47.619725,-122.1734190,"https://www.google.com/maps/dir/?api=1&destination=47.619725,-122.1734190"
Bellevue,Crab Netting Neon,Crab Netting Neon,47.620172,-122.1798360,"https://www.google.com/maps/dir/?api=1&destination=47.620172,-122.1798360"
Bellevue,The Pumphouse,The Pumphouse,47.617730,-122.1832150,"https://www.google.com/maps/dir/?api=1&destination=47.617730,-122.1832150"
Bellevue,Corner Cupcake,Corner Cupcake,47.616384,-122.1807880,"https://www.google.com/maps/dir/?api=1&destination=47.616384,-122.1807880"
Bridle Trails,Pike's Peak,Pike's Peak,47.633299,-122.1791970,"https://www.google.com/maps/dir/?api=1&destination=47.633299,-122.1791970"
Bridle Trails,Cherry Crest Park,Cherry Crest Park,47.633240,-122.1703540,"https://www.google.com/maps/dir/?api=1&destination=47.633240,-122.1703540"
Bridle Trails,Bridle Trails Viewpoint Park,Bridle Trails Viewpoint Park,47.631508,-122.1621410,"https://www.google.com/maps/dir/?api=1&destination=47.631508,-122.1621410"
Bridle Trails,"Westminster ""W""","Westminster ""W""",47.632738,-122.1573250,"https://www.google.com/maps/dir/?api=1&destination=47.632738,-122.1573250"
Bridle Trails,Eastside Harley Davidson,Eastside Harley Davidson,47.630599,-122.1558170,"https://www.google.com/maps/dir/?api=1&destination=47.630599,-122.1558170"
Bridle Trails,"Second Church of Christ, Scientist, Bellevue, WA","Second Church of Christ, Scientist, Bellevue, WA",47.629974,-122.1554770,"https://www.google.com/maps/dir/?api=1&destination=47.629974,-122.1554770"
Bridle Trails,Bridle Trails Gazebo,Bridle Trails Gazebo,47.646395,-122.1645190,"https://www.google.com/maps/dir/?api=1&destination=47.646395,-122.1645190"
Bridle Trails,Bridle Crest Trail,Bridle Crest Trail,47.660711,-122.1639300,"https://www.google.com/maps/dir/?api=1&destination=47.660711,-122.1639300"
